,bed rooms,baths,square feet,address,price
359,3,2,2709,"2547 N New England Avenue Chicago, IL 60707",480000.0
360,2,2,1400,"2200 W Erie Street A Chicago, IL 60612",469900.0
361,3,4,2000,"3820 S Honore Street Chicago, IL 60609",468000.0
362,4,3,2916,"5608 N Nordica Avenue Chicago, IL 60631",455000.0
363,2,2,1200,"2800 N Lake Shore Drive 302 Chicago, IL 60657",449500.0
364,2,1,1030,"1040 W Adams Street 450 Chicago, IL 60607",420000.0
365,2,2,1100,"524 N HERMITAGE Avenue 8 Chicago, IL 60622",415000.0
366,2,2,1120,"222 N COLUMBUS Drive 2102 Chicago, IL 60601",412500.0
367,2,2,1500,"747 N Sedgwick Street 4RS Chicago, IL 60654",400000.0
368,3,1,1470,"3024 W Fargo Avenue Chicago, IL 60645",387000.0
369,6,4,1950,"8321 S Saginaw Avenue Chicago, IL 60617",380000.0
370,1,1,881,"160 E ILLINOIS Street 2303 Chicago, IL 60611",365000.0
371,4,2,1430,"709 S Sacramento Boulevard Chicago, IL 60612",365000.0
372,2,1,1100,"511 W Division Street 609 Chicago, IL 60610",358000.0
373,3,2,3000,"7229 S Exchange Avenue Chicago, IL 60649",355000.0
374,2,2,1272,"500 S Clinton Street 840 Chicago, IL 60607",354900.0
375,2,2,2401,"7437 W Carmen Avenue Harwood Heights, IL 60706",350000.0
376,2,1,1100,"1126 W Farwell Avenue 2N Chicago, IL 60626",349900.0
377,3,1,1286,"8012 S Karlov Avenue Chicago, IL 60652",349000.0
378,2,1,1200,"247 E Chestnut Street 803 Chicago, IL 60611",340000.0
379,1,1,860,"400 E Randolph Street 828 Chicago, IL 60601",335000.0
380,3,2,2200,"7701 S Chappel Avenue Chicago, IL 60649",329900.0
381,3,2,1147,"10507 S Avenue F Chicago, IL 60617",299900.0
382,3,2,1187,"9129 S Clyde Avenue Chicago, IL 60617",299900.0
383,3,2,1476,"6341 N Campbell Avenue Chicago, IL 60659",299000.0
384,1,1,900,"2800 N Lake Shore Drive 610 Chicago, IL 60657",290000.0
385,1,1,1100,"1406 W Foster Avenue 1 Chicago, IL 60640",290000.0
386,5,2,1201,"949 N CENTRAL PARK Avenue Chicago, IL 60651",287000.0
387,3,2,1400,"4458 S KING Drive 2S Chicago, IL 60653",260000.0
388,1,1,850,"33 W Delaware Place 16D Chicago, IL 60610",259000.0
389,3,2,1600,"1323 E Marquette Road 1 Chicago, IL 60637",247500.0
390,3,2,1165,"1933 S Keeler Avenue Chicago, IL 60623",245000.0
391,2,2,1116,"7117 W Belmont Avenue 2B Chicago, IL 60634",235000.0
392,3,1,1050,"9310 S Eggleston Avenue Chicago, IL 60620",234900.0
393,1,1,800,"2001 S Calumet Avenue 609 Chicago, IL 60616",230000.0
394,4,3,1875,"8158 S Honore Street Chicago, IL 60620",229999.0
395,3,2,1800,"11758 S Justine Street Chicago, IL 60643",229900.0
396,2,1,1127,"6312 N Fairfield Avenue 1A Chicago, IL 60659",210000.0
397,3,2,1050,"5544 S California Avenue Chicago, IL 60629",205000.0
398,2,2,900,"5358 N Cumberland Avenue 307 Chicago, IL 60656",180000.0
399,2,2,900,"5306 N Cumberland Avenue 215 Chicago, IL 60656",170000.0
400,1,1,978,"12121 S NORMAL Street Chicago, IL 60628",100000.0
401,3,1,1632,"10800 S Calumet Avenue Chicago, IL 60628",200000.0
402,3,2,2300,"4334 N Ashland Avenue Chicago, IL 60613",775000.0
403,2,2,705,"1927 N Honore Street Unit 1B Chicago, IL 60622",400000.0
404,1,1,900,"621 S Plymouth Court Unit 305 Chicago, IL 60605",230000.0
405,1,1,1000,"3950 N Lake Shore Drive Unit 2012C Chicago, IL 60613",155000.0
406,3,3,1819,"3442 N. Normandy Ave. Chicago, IL 60634",519000.0
407,1,1,986,"7033 N Kedzie Avenue , 1414 Chicago, IL 60645",167000.0
408,5,4,5200,"1218 W Fletcher Street Chicago, IL 60657",2495000.0
409,6,5,4500,"1408 W GEORGE Street Chicago, IL 60657",2350000.0
410,2,2,2855,"840 N Lake Shore Drive 2102 Chicago, IL 60611",2295000.0
411,3,2,1592,"234 W Polk Street 4102 Chicago, IL 60607",1330000.0
412,3,4,3240,"2324 W Wabansia Avenue 2 Chicago, IL 60647",1012000.0
413,3,2,1660,"1334 W Rosedale Avenue 2 Chicago, IL 60660",679000.0
414,5,2,3570,"5451 N Laporte Avenue Chicago, IL 60630",624500.0
415,2,2,1400,"1450 N NORTH PARK Avenue 2S Chicago, IL 60610",600000.0
416,3,2,2100,"2814 W NORTH Avenue 2W Chicago, IL 60647",555000.0
417,3,2,1652,"701 S Wells Street 2706 Chicago, IL 60607",525000.0
418,2,2,1154,"1660 N La Salle Drive 2402 Chicago, IL 60614",489900.0
419,3,2,1200,"5043 OCTAVIA Avenue Harwood Heights, IL 60706",479000.0
420,3,2,1500,"7023 W Summerdale Avenue Chicago, IL 60656",479000.0
421,1,1,1000,"111 E Chestnut Street 56G Chicago, IL 60611",460000.0
422,3,2,1800,"5601 N Parkside Avenue Chicago, IL 60646",439900.0
423,4,3,2200,"3617 N Nottingham Avenue Chicago, IL 60634",424999.0
424,3,2,2534,"1717 N Sayre Avenue Chicago, IL 60707",424900.0
425,5,1,3705,"6135 W Melrose Street Chicago, IL 60634",385000.0
426,2,1,1100,"2343 N Greenview Avenue 103 Chicago, IL 60614",375000.0
427,3,2,1110,"2263 W 109th Street Chicago, IL 60643",369900.0
428,7,2,3000,"3122 W 39th Place Chicago, IL 60632",349900.0
429,4,2,1900,"7200 S Francisco Avenue Chicago, IL 60629",330000.0
430,3,1,1200,"Chicago, IL 60638",322000.0
431,3,1,1112,"3145 N Oriole Avenue Chicago, IL 60707",320000.0
432,3,2,1500,"4170 W Cornelia Street Chicago, IL 60641",310000.0
433,1,1,800,"600 N Kingsbury Street 1004 Chicago, IL 60654",300000.0
434,1,1,840,"2806 N Oakley Avenue 201 Chicago, IL 60618",280000.0
435,4,3,1200,"11731 S Wallace Street Chicago, IL 60628",279999.0
436,6,3,1272,"6207 S California Avenue Chicago, IL 60629",275000.0
437,4,1,1762,"1515 N Leclaire Avenue Chicago, IL 60651",270000.0
438,4,2,1128,"8514 S Sangamon Street Chicago, IL 60620",249900.0
439,3,1,1305,"7813 S Marshfield Avenue Chicago, IL 60620",206900.0
440,1,1,950,"40 E 9th Street 304 Chicago, IL 60605",204000.0
441,1,1,1000,"431 S Dearborn Street 701 Chicago, IL 60605",199995.0
442,3,1,1020,"10010 S Indiana Avenue Chicago, IL 60628",159000.0
443,3,1,1320,"Chicago, IL 60628",154000.0
444,2,1,1128,"6119 N Seeley Avenue 3G Chicago, IL 60659",145000.0
445,3,2,1173,"6941 S Michigan Avenue Chicago, IL 60637",115000.0
446,5,2,2200,"3317 N Pacific Avenue Chicago, IL 60634",299900.0
447,4,2,1700,"8235 S Wood Street Chicago, IL 60620",269900.0
448,2,1,1057,"7007 S East End Avenue Unit D D Chicago, IL 60649",200000.0
449,2,2,1260,"1310 N Cleaver Street , 2 Chicago, IL 60622",430000.0
450,3,1,1068,"115 E 119th Street Chicago, IL 60628",65000.0
451,7,8,12435,"65 E Goethe Street 3 Chicago, IL 60610",11650000.0
452,5,5,8045,"65 E Goethe Street 3N Chicago, IL 60610",7950000.0
453,3,3,4390,"65 E GOETHE Street 3W Chicago, IL 60610",3700000.0
454,6,4,5087,"2239 N Wayne Avenue Chicago, IL 60614",2175000.0
455,3,4,3845,"519 N Marshfield Avenue Chicago, IL 60622",1599900.0
456,4,3,2347,"2773 N Hampden Court 206 Chicago, IL 60614",1590000.0
457,3,3,1659,"234 W Polk Street 4101 Chicago, IL 60607",1290000.0
458,5,3,4100,"2146 N Oakley Avenue Chicago, IL 60647",1275000.0
459,2,2,2000,"333 N Canal Street 2503 Chicago, IL 60606",925000.0
460,4,3,3870,"4923 W Winona Street Chicago, IL 60630",750000.0
461,3,2,2782,"5442 N Western Avenue 3B Chicago, IL 60625",749000.0
462,3,2,2480,"5442 N Western Avenue 1B Chicago, IL 60625",725000.0
463,3,2,2800,"5442 N Western Avenue 3C Chicago, IL 60625",699000.0
464,3,2,2650,"1850 N California Avenue 1 Chicago, IL 60647",649999.0
465,3,2,1800,"4114 N Lincoln Avenue 303 Chicago, IL 60618",564900.0
466,4,3,2200,"6342 W Patterson Avenue Chicago, IL 60634",540000.0
467,6,3,1700,"4449 N Mulligan Avenue Chicago, IL 60630",509000.0
468,3,1,1685,"4830 W Cullom Avenue Chicago, IL 60641",450000.0
469,3,2,1056,"5306 W Grace Street Chicago, IL 60641",425000.0
470,4,3,2525,"6666 W Imlay Street Chicago, IL 60631",417900.0
471,2,2,900,"818 N Dearborn Street BF Chicago, IL 60610",345000.0
472,2,2,1100,"2840 N Harding Avenue 202 Chicago, IL 60618",340000.0
473,3,2,1040,"7801 S Kenton Avenue Chicago, IL 60652",309900.0
474,3,3,1500,"8313 S Kenwood Avenue Chicago, IL 60619",299900.0
475,4,3,3780,"7536 S Clyde Avenue Chicago, IL 60649",295000.0
476,1,1,1093,"10 E Ontario Street 4305 Chicago, IL 60611",289500.0
477,4,2,3100,"6830 S Honore Street Chicago, IL 60636",285000.0
478,3,2,1200,"8235 S Colfax Avenue Chicago, IL 60617",279900.0
479,5,3,3040,"5746 S Princeton Avenue Chicago, IL 60621",279900.0
480,2,1,900,"2501 W Leland Avenue 3 Chicago, IL 60625",269000.0
481,2,1,902,"6508 W 60th Place Chicago, IL 60638",265000.0
482,2,2,1400,"1330 W Fargo Avenue 2A Chicago, IL 60626",259900.0
483,3,1,1004,"8155 S Artesian Avenue Chicago, IL 60652",220000.0
484,3,1,1365,"10544 S Edbrooke Avenue Chicago, IL 60628",219995.0
485,2,1,950,"5979 N Northwest Highway 203 Chicago, IL 60631",219900.0
486,3,1,2200,"13814 S School Street Riverdale, IL 60827",200000.0
487,2,1,1100,"5349 N Delphia Avenue 250 Chicago, IL 60656",199900.0
488,4,2,1423,"9955 S WALLACE Avenue Chicago, IL 60628",179000.0
489,2,1,1100,"12109 S Laramie Avenue 2B Alsip, IL 60803",174900.0
490,3,2,924,"1818 S Harding Avenue Chicago, IL 60623",160000.0
491,4,1,1008,"6513 S Mozart Street Chicago, IL 60629",110000.0
492,4,1,1674,"Chicago, IL 60617",85000.0
493,2,1,880,"827 E 87th Place Chicago, IL 60619",79900.0
494,2,2,1400,"2020 N Lincoln Park West Unit 28KL Chicago, IL 60614",575000.0
495,3,1,1325,"10459 S Hamlin Avenue Chicago, IL 60655",318500.0
496,3,2,1000,"9328 S Homan Avenue Evergreen Park, IL 60805",250000.0
497,1,1,762,"655 W Irving Park Road Unit 5013 Chicago, IL 60613",230000.0
498,4,2,1104,"8229 S Rhodes Avenue Chicago, IL 60619",225000.0
499,3,1,720,"9300 S Peoria Street Chicago, IL 60620",180000.0
500,1,1,750,"6029 W 64th Place Unit 1 Chicago, IL 60638",134999.0
501,3,2,1300,"7624 S Damen Avenue Chicago, IL 60620",268000.0
502,1,1,800,"4920 N Marine Drive , 404 Chicago, IL 60640",175000.0
503,3,2,1574,"211 N Harbor Drive 1508 Chicago, IL 60601",1300000.0
504,4,3,3200,"3928 N Ashland Avenue 1 Chicago, IL 60613",999900.0
505,2,2,1639,"1201 S Prairie Avenue 3105 Chicago, IL 60605",799500.0
506,3,3,1900,"2140 W HADDON Avenue 3E Chicago, IL 60622",720000.0
507,5,3,2600,"5826 W Warwick Avenue Chicago, IL 60634",589900.0
508,5,3,2800,"11818 S Lamon Avenue Alsip, IL 60803",575000.0
509,2,2,1200,"659 W RANDOLPH Street 1216 Chicago, IL 60661",525000.0
510,2,2,1218,"1629 S Prairie Avenue 2909 Chicago, IL 60616",515000.0
511,2,2,1230,"659 W Randolph Street 1416 Chicago, IL 60661",499000.0
512,3,2,1421,"4855 W Montrose Avenue Chicago, IL 60641",495000.0
513,4,2,2465,"5940 W Leland Avenue Chicago, IL 60630",469500.0
514,2,2,1300,"1439 S MICHIGAN Avenue 505 Chicago, IL 60605",439900.0
515,2,2,1100,"1439 S Michigan Avenue 305 Chicago, IL 60605",425000.0
516,2,2,1417,"4250 N Marine Drive 1301 Chicago, IL 60613",419995.0
517,3,2,1700,"4635 S Indiana Avenue 3 Chicago, IL 60653",409900.0
518,4,2,2250,"7921 W Birchdale Avenue Elmwood Park, IL 60707",400000.0
519,1,1,864,"330 N Jefferson Street 1002 Chicago, IL 60661",385000.0
520,5,2,1682,"9621 S Troy Street Evergreen Park, IL 60805",374000.0
521,3,2,1038,"5831 S McVicker Avenue Chicago, IL 60638",365000.0
522,2,1,1200,"2059 N Seminary Avenue 1A Chicago, IL 60614",360000.0
523,4,4,2900,"5832 W Iowa Street Chicago, IL 60651",349900.0
524,4,3,1280,"6159 S Natoma Avenue Chicago, IL 60638",344900.0
525,2,2,1420,"3222 W Lemoyne Street 1E Chicago, IL 60651",339500.0
526,3,2,1250,"6148 N Ravenswood Avenue 2 Chicago, IL 60660",324999.0
527,2,1,990,"222 E Pearson Street 2309 Chicago, IL 60611",300000.0
528,3,1,1083,"5243 N Laramie Avenue Chicago, IL 60630",299900.0
529,2,2,1100,"3034 W LOGAN Boulevard G Chicago, IL 60647",299900.0
530,3,2,1200,"Chicago, IL 60652",299000.0
531,4,3,2300,"3325 W Washington Boulevard 1 Chicago, IL 60624",299000.0
532,1,1,765,"345 N LaSalle Drive 2010 Chicago, IL 60654",286000.0
533,3,2,3343,"7718 S Bennett Avenue Chicago, IL 60649",280000.0
534,3,3,1350,"7818 S Eberhart Avenue Chicago, IL 60619",274900.0
535,1,1,810,"235 W Van Buren Street 2910 Chicago, IL 60607",270000.0
536,3,2,1205,"Chicago, IL 60617",259900.0
537,1,1,800,"1516 S Wabash Avenue 708 Chicago, IL 60605",259000.0
538,3,1,1369,"9326 S Bishop Street Chicago, IL 60620",250000.0
539,2,2,1048,"436 W 118th Street Chicago, IL 60628",249999.0
540,3,1,840,"2507 N 79TH Avenue Elmwood Park, IL 60707",244900.0
541,2,2,960,"8007 S Houston Avenue Chicago, IL 60617",240000.0
542,1,1,825,"899 S Plymouth Court 2207 Chicago, IL 60605",239900.0
543,1,1,850,"1400 N State Parkway 3B Chicago, IL 60610",225000.0
544,4,1,1836,"14527 S Clark Street Riverdale, IL 60827",199999.0
545,3,2,1312,"8623 S Prairie Avenue Chicago, IL 60619",185000.0
546,3,2,1192,"14125 S Michigan Avenue Riverdale, IL 60827",175000.0
547,2,1,960,"4149 W 79th Street 2S Chicago, IL 60652",120000.0
548,2,2,1300,"1735 W Diversey 607 Chicago, IL 60614",549000.0
549,2,2,1368,"155 N Harbor Drive Unit 2111 Chicago, IL 60601",499900.0
550,1,1,1000,"111 E Chestnut Street Unit 26G Chicago, IL 60611",359000.0
551,3,1,938,"9560 S Calhoun Avenue Chicago, IL 60617",75000.0
552,3,2,2300,"5440 S Natchez Avenue Chicago, IL 60638",249900.0
553,3,3,3000,"6513 S Woodlawn Avenue Chicago, IL 60637",545000.0
554,3,3,2700,"3235 W 65th Place Chicago, IL 60629",369000.0
555,9,6,7138,"4058 S King Drive Chicago, IL 60653",359000.0
556,3,2,1600,"5158 N AVERS Avenue 1W Chicago, IL 60625",339900.0
557,1,1,995,"10 E Ontario Street 3311 Chicago, IL 60611",289500.0
558,4,2,1200,"8514 S Francisco Avenue Chicago, IL 60652",265000.0
559,3,2,1600,"4902 S Forrestville Avenue 3 Chicago, IL 60615",259900.0
560,4,2,1250,"9233 S Burnside Avenue Chicago, IL 60619",245000.0
561,1,1,1000,"2323 W Pershing Road 518 Chicago, IL 60609",214900.0
562,2,2,980,"1111 W 14th Place , 226 Chicago, IL 60608",300000.0
563,3,2,2715,"10 E Delaware Place 16B Chicago, IL 60611",1750000.0
564,4,3,2900,"2548 W Warren Boulevard Chicago, IL 60612",799900.0
565,2,2,1600,"73 E Elm Street 10B Chicago, IL 60611",535000.0
566,2,2,1027,"320 E 21ST Street 505 Chicago, IL 60616",395000.0
567,3,3,2261,"1425 N LONG Avenue Chicago, IL 60651",355000.0
568,5,2,2661,"1524 N Keating Avenue Chicago, IL 60651",355000.0
569,4,3,1146,"5724 S Paulina Street Chicago, IL 60636",320000.0
570,1,1,650,"230 E ONTARIO Street 1203 Chicago, IL 60611",182000.0
571,4,2,1000,"7342 S Aberdeen Street Chicago, IL 60621",125000.0
572,1,1,1200,"550 W Surf C303 Chicago, IL 60657",279999.0
573,2,1,850,"3177 W 115th Street , 1W Merrionette Park, IL 60803",110000.0
574,3,3,3218,"14 W Superior Street 6302 Chicago, IL 60654",3400000.0
575,3,3,3628,"2838 N Talman Avenue Chicago, IL 60618",1299000.0
576,3,2,1881,"5114 S Kenwood Avenue PHB Chicago, IL 60615",1000000.0
577,4,3,2600,"1125 E 53rd Street Chicago, IL 60615",995000.0
578,2,2,3175,"1000 W Washington Boulevard 147 Chicago, IL 60607",930000.0
579,3,2,2000,"1750 N Clybourn Avenue 301 Chicago, IL 60614",899999.0
580,4,3,3000,"1227 N Paulina Street 1N Chicago, IL 60622",849900.0
581,2,2,1639,"1201 S Prairie Avenue 4605 Chicago, IL 60605",809500.0
582,4,1,2732,"1826 W Cornelia Avenue Chicago, IL 60657",695000.0
583,3,1,1758,"3122 W Sherwin Avenue Chicago, IL 60645",618900.0
584,2,2,1395,"474 N Lake Shore Drive 6102 Chicago, IL 60611",567070.0
585,2,2,1613,"3151 N Lincoln Avenue 303 Chicago, IL 60657",550000.0
586,4,3,3375,"3141 N Marmora Avenue Chicago, IL 60634",519000.0
587,4,3,2500,"5801 W Eastwood Avenue Chicago, IL 60630",499900.0
588,2,2,1532,"1322 S Wabash Avenue 805 Chicago, IL 60605",449900.0
589,5,3,3328,"3607 W MARQUETTE Road Chicago, IL 60629",430000.0
590,2,2,1450,"5611 N Winthrop Avenue 2A Chicago, IL 60660",425000.0
591,2,2,1250,"701 S Wells Street 1504 Chicago, IL 60607",365000.0
592,2,2,1263,"701 S Wells Street 1605 Chicago, IL 60607",364000.0
593,4,3,2114,"5724 S Tripp Avenue Chicago, IL 60629",359000.0
594,2,2,1600,"1117 W Fry Street G Chicago, IL 60642",349000.0
595,4,2,1158,"2864 W 85th Street Chicago, IL 60652",340000.0
596,4,2,2500,"8725 S Throop Street Chicago, IL 60620",339000.0
597,3,2,1595,"3616 W 56th Street Chicago, IL 60629",329000.0
598,4,1,1484,"5905 N Melvina Avenue Chicago, IL 60646",309900.0
599,2,1,907,"2035 S Indiana Avenue 205 Chicago, IL 60616",299900.0
600,2,2,2100,"1535 E 84th Street Chicago, IL 60619",293700.0
601,1,1,1000,"728 W Jackson Boulevard 525 Chicago, IL 60661",285000.0
602,2,2,1200,"3207 N PONTIAC Avenue 2S Chicago, IL 60634",285000.0
603,1,1,950,"4170 N Marine Drive 13H Chicago, IL 60613",272500.0
604,3,2,1385,"4041 W Crystal Street Chicago, IL 60651",269900.0
605,3,2,1092,"1011 W 87th Street Chicago, IL 60620",254900.0
606,1,1,800,"550 W Harrison Street 252 Chicago, IL 60607",230000.0
607,2,2,1100,"6252 S Gullikson Road 1S Chicago, IL 60638",229999.0
608,3,2,1600,"815 E 53RD Street 2 Chicago, IL 60615",229000.0
609,1,1,950,"801 S Wells Street 506 Chicago, IL 60607",219000.0
610,2,2,1000,"8532 S Prairie Avenue Chicago, IL 60619",185000.0
611,2,1,900,"2821 W Rosemont Avenue 2 Chicago, IL 60659",169000.0
612,2,1,1200,"644 E 51st Street 2W Chicago, IL 60615",139900.0
613,3,2,1582,"11923 S La Salle Street Chicago, IL 60628",139900.0
614,2,1,1100,"4629 S Indiana Avenue 2S Chicago, IL 60653",130000.0
615,3,1,1227,"14531 S Normal Avenue Riverdale, IL 60827",129900.0
616,1,1,700,"7542 N Oakley Avenue 2W Chicago, IL 60645",119000.0
617,3,3,3000,"41 E 8th Street Unit 3502 Chicago, IL 60605",1075000.0
618,4,3,1758,"5400 N Meade Avenue Chicago, IL 60630",525000.0
619,2,2,1200,"1901 S Calumet Avenue Unit 2302 Chicago, IL 60616",450000.0
620,2,2,1478,"3758 N Harlem Avenue Chicago, IL 60634",305000.0
621,3,1,1123,"8525 S Kostner Avenue Chicago, IL 60652",299900.0
622,3,2,2400,"7225 S VINCENNES Avenue Chicago, IL 60621",269900.0
623,3,1,1100,"10404 S Corliss Avenue Chicago, IL 60628",219900.0
624,2,1,928,"2159 N Parkside Avenue Chicago, IL 60639",195000.0
625,3,2,1080,"6118 W Giddings Street Chicago, IL 60630",385000.0
626,3,2,1145,"6044 S Rutherford Avenue Chicago, IL 60638",329900.0
627,4,2,1204,"11622 S Watkins Avenue Chicago, IL 60643",250000.0
628,2,2,4165,"55 E Erie Street 5002 Chicago, IL 60611",2990000.0
629,5,5,6934,"3903 N Kostner Avenue Chicago, IL 60641",1699900.0
630,3,2,3020,"1040 N Lake Shore Drive 4D Chicago, IL 60611",1499000.0
631,3,2,3200,"1412 W Diversey Parkway B Chicago, IL 60614",1299000.0
632,4,3,2500,"2515 N Seminary Avenue A Chicago, IL 60614",1150000.0
633,4,4,3400,"3027 N Allen Avenue Chicago, IL 60618",945000.0
634,2,2,2025,"1100 N LAKE SHORE Drive 36B Chicago, IL 60611",899000.0
635,3,3,4000,"1423 N California Avenue Chicago, IL 60622",899000.0
636,3,3,3100,"4834 W Berteau Avenue Chicago, IL 60641",768900.0
637,5,3,2110,"5852 N Talman Avenue Chicago, IL 60659",759000.0
638,2,2,1350,"6 N Michigan Avenue 601 Chicago, IL 60602",680000.0
639,3,2,1025,"2035 W Summerdale Avenue Chicago, IL 60625",648900.0
640,4,2,5126,"11079 S Bell Avenue Chicago, IL 60643",595000.0
641,5,3,2122,"5733 W Melrose Street Chicago, IL 60634",574900.0
642,2,2,1532,"547 S Clark Street 502 Chicago, IL 60605",569000.0
643,2,3,3056,"6520 S Minerva Avenue 1 Chicago, IL 60637",549000.0
644,5,3,3300,"5522 W Haddon Avenue Chicago, IL 60651",524900.0
645,4,4,2383,"1523 E 72nd Street Chicago, IL 60619",522900.0
646,4,3,1589,"2922 W Polk Street Chicago, IL 60612",519000.0
647,3,3,2000,"5214 N Latrobe Avenue Chicago, IL 60630",489000.0
648,4,2,2243,"5737 W Leland Avenue Chicago, IL 60630",449900.0
649,3,2,1728,"6008 N Olympia Avenue Chicago, IL 60631",449500.0
650,2,2,1200,"630 N Franklin Street 721 Chicago, IL 60654",445000.0
651,2,1,1600,"1733 W Irving Park Road 509 Chicago, IL 60613",395000.0
652,2,2,1344,"1921 S State Street 3 Chicago, IL 60616",380000.0
653,3,3,2391,"4106 W Barry Avenue Chicago, IL 60641",374900.0
654,2,1,1200,"2827 N Woodard Street 1S Chicago, IL 60618",350000.0
655,3,2,1626,"9349 S Bishop Street Chicago, IL 60620",345900.0
656,2,2,1253,"3430 N Lake Shore Drive 12P Chicago, IL 60657",339000.0
657,2,2,1500,"3314 N Lake Shore Drive 6D Chicago, IL 60657",335000.0
658,2,2,900,"3900 N Pine Grove Avenue 302 Chicago, IL 60613",325000.0
659,4,1,1748,"2732 W 94th Street Evergreen Park, IL 60805",325000.0
660,2,1,1092,"6129 N Navarre Avenue Chicago, IL 60631",324000.0
661,4,2,1842,"9305 S Clifton Park Avenue Evergreen Park, IL 60805",324000.0
662,1,1,700,"1030 N State Street 41A Chicago, IL 60610",320000.0
663,1,1,731,"3631 N Halsted Street 212 Chicago, IL 60613",319900.0
664,3,2,1104,"4721 S Long Avenue Chicago, IL 60638",315000.0
665,5,2,1266,"7042 S Maplewood Avenue Chicago, IL 60629",299999.0
666,1,1,780,"880 N Lake Shore Drive 22A Chicago, IL 60611",295000.0
667,5,2,2015,"7244 S Paxton Avenue Chicago, IL 60649",289999.0
668,3,2,1020,"6051 W 59th Street Chicago, IL 60638",289900.0
669,3,2,1528,"6520 S Minerva Avenue 3 Chicago, IL 60637",285000.0
670,4,2,1600,"6521 S Damen Avenue Chicago, IL 60636",285000.0
671,3,2,1528,"6520 S Minerva Avenue 2 Chicago, IL 60637",275000.0
672,2,2,1200,"5415 N Sheridan Road 911 Chicago, IL 60640",265000.0
673,3,2,1300,"7250 S Damen Avenue Chicago, IL 60636",259900.0
674,3,1,1200,"2457 W Balmoral Avenue 1S Chicago, IL 60625",249999.0
675,2,2,1100,"5652 W 63rd Street 3E Chicago, IL 60638",249000.0
676,2,1,875,"3550 N Lake Shore Drive 918 Chicago, IL 60657",247500.0
677,2,2,1200,"5357 N East River Road 302 Chicago, IL 60656",245000.0
678,3,1,1144,"11025 S Millard Avenue Chicago, IL 60655",244900.0
679,2,1,965,"921 N Noble Street 302 Chicago, IL 60642",237000.0
680,2,1,967,"921 N Noble Street 303 Chicago, IL 60642",237000.0
681,1,1,650,"400 E Randolph Street 3704 Chicago, IL 60601",220000.0
682,3,1,900,"4705 W Superior Street Chicago, IL 60644",220000.0
683,4,1,1425,"10354 S Commercial Avenue Chicago, IL 60617",215000.0
684,1,1,550,"111 W Maple Street 2407 Chicago, IL 60610",210000.0
685,3,2,840,"8519 S Crandon Avenue Chicago, IL 60617",210000.0
686,1,1,750,"555 W CORNELIA Avenue 1306 Chicago, IL 60657",209000.0
687,4,2,1800,"10838 S Wabash Avenue Chicago, IL 60628",205555.0
688,3,2,1600,"8928 S Laflin Street Chicago, IL 60620",199900.0
689,3,2,772,"10146 S Emerald Avenue Chicago, IL 60628",194500.0
